#Comp,Feeder ID,Comment,Footprint,Designator,Nozzle,Pos X,Pos Y,Angle,Skip,Position
Comp,,MP-2016-1100-30-95,LED_2016,D2_13,,103.436,308.019,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D2_12,,103.436,284.293,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D2_11,,103.436,260.568,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D2_10,,103.436,236.844,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D2_9,,103.436,213.119,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D2_8,,103.436,189.393,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D2_7,,103.436,165.668,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D2_6,,103.436,141.944,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D2_5,,103.436,118.219,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D2_4,,103.436,94.493,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D2_3,,103.436,70.769,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D2_2,,103.436,47.044,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D2_1,,103.436,23.319,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D1_13,,103.058,304.628,360,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D1_12,,103.058,280.903,360,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D1_11,,103.058,257.178,360,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D1_10,,103.058,233.453,360,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D1_9,,103.058,209.728,360,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D1_8,,103.058,186.003,360,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D1_7,,103.058,162.278,360,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D1_6,,103.058,138.553,360,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D1_5,,103.058,114.828,360,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D1_4,,103.058,91.103,360,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D1_3,,103.058,67.378,360,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D1_2,,103.058,43.653,360,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D1_1,,103.058,19.928,360,NO,Align
Comp,,RC0603FR-07100RL,RESC0603F,R2_15,,95.227,367.336,360,NO,Align
Comp,,RC0603FR-07100RL,RESC0603F,R1_15,,95.227,357.164,360,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D7_15,,95.038,372.423,360,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D6_15,,95.416,369.032,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D5_15,,95.416,365.641,180,NO,Align
